id,date,title,summary
4599289,2023-05-03,"Intel: Don't Drink The Kool-Aid, Turnaround Is Underway",
4599941,2023-05-04,Intel's Confused Policies Are Driving Down Returns,"Intel Corporation’s share price is down 40% over the last 5 years, while peers and the market are deep into positive territory. The company has returned more cash to shareholders than it generated in free cash flow over the last five years. Intel management has overseen an expansion in assets, R&D and capital investments, and depreciation, driving profitability down. These policies are unsustainable and bad for returns and ultimately, Intel shareholders."
4601635,2023-05-08,Intel Corporation: 6 Reasons To Sell,Intel Corporation's Q1 revenue was down 36% year-over-year. Intel's projection for Q2 shows another 22% revenue loss YoY. Intel's financial metrics are terrible. Intel's new fab projects will take years to generate substantial free cash flow.
4602850,2023-05-10,Intel's Turnaround: The Market Vs. Peter Lynch,
4602510,2023-05-10,Intel Corporation: Slow And Steady Wins The Race,"Intel Corporation has unfortunately seen its massive capital spending years coincide with a downturn in the PC market. The company was forced to cut its dividend, however, it remains mostly on track for its capacity ramp-up. Capital spending will be tens of billions of dollars. Intel has massive homegrown support for its business, with tax incentives etc., which should enable strong support for its future business."
4602431,2023-05-10,Intel: Bottom Could Be In,"Intel once again reported horrible first quarter results with declining revenues and a bottom line loss. Despite short-term challenges - including a recession on the horizon - I believe in Intel as long-term investment. Not only will the underlying market grow with a high pace, but I also assume Intel's investments in its foundry service will pay off in the years to come. And returning to previous free cash flow levels is more than enough to make Intel a bargain at this point."
4604333,2023-05-14,Intel: Learning To Walk Again,"For the first time since many quarters, Intel delivered a better than expected earnings report; but to be fair, estimates have provided a very low bar to top. Going into Q2, management sees tailwinds from an improving demand backdrop, and suggests that group revenue might have bottomed in Q1. Accordingly, with Intel's fundamentals starting to improve slightly, I am cautiously raising my EPS targets through 2023. I continue to assign a 'Hold/ equal weight' rating on the backdrop of persisting competitive challenges."
4605698,2023-05-18,Intel Vs. AMD: Preparing For A Cyclical Uptrend,"Intel expects a recovery in the second half of the year as they clear large excess inventories and release new PC and server products. Intel is implementing aggressive cost-saving measures to address the deterioration of its financial results. They reduced their dividend and are lobbying for government subsidies to cover their CapEx. AMD's forthcoming MI300 data center APUs are expected to compete with NVIDIA's offerings. AMD also expects a recovery in the second half of the year, with growth in Data Center revenue due to a new product line and improvements in the PC market. The semiconductor sector remains highly cyclical, and even though predicting the next uptrend is challenging, there are reasonable grounds to expect the uptrend to start in the year's second half and surge in 2024."
4606063,2023-05-19,Will Intel Stock Rebound In The Next Year?,"Intel is guiding for positive QoQ top line growth for the remaining quarters of 2023, and it is also sticking to its $3 billion expense savings target for this year. In Q1 2023, INTC gained share in the x86 server CPU and the x86 notebook CPU markets as per data from Mercury Research. I still rate Intel's shares as a Buy, as I see its stock price rebounding in the year ahead."
4605457,2023-05-20,"Bid Farewell To Intel, And Buy These High-Yield Dividend Aristocrats Instead",
4607109,2023-05-24,Intel: Not All Hope Is Lost Yet,"Despite mixed performance in the past along with all the execution risks, Intel Corporation has more than enough opportunities to create value in the long run. However, it will likely take a couple of years for Intel to fully execute its transformation strategy and be able to unlock its business potential. That’s why patience is required when it comes to investing in Intel at the current price, as only long-term investors would have an opportunity to yield meaningful returns."
4607186,2023-05-25,Intel: Fear When Others Are Fearful Because Fearful Ones Have A Point,The fall in consumer demand for electronics due to the macroeconomic situation will continue to put pressure on the financial results of Intel. The technological gap between Intel and AMD is still wide. Intel's FCF and net income are in a deep negative zone. You shouldn't be greedy when others are fearful this time.
4607629,2023-05-26,Intel Has Big Problems Ahead,
4607609,2023-05-26,"Intel: Dead Money Walking, Avoid","Nvidia is seeing the potential for significant market share gains against Intel by replacing more data center CPUs with GPUs. Intel already has its hands full dealing with AMD's success in data center CPUs. So it doesn't need another battle to deal with. Nvidia's AI leadership looks ready for prime time to dismantle and accelerate Intel's data center leadership. Intel could fall further behind, even as it faces a highly challenging endeavor to take on TSMC. Intel CEO Pat Gelsinger likely has his work cut out here, as the company faces a monumental task to regain its leadership against its peers."
4608774,2023-06-01,Intel Stock: Downgrading To Sell As CPU Unit Drop Approaches,"We’re downgrading Intel Corporation to a sell. While we believe our investment thesis regarding moderating CPU share loss to Advanced Micro Devices, Inc. and potential foundry growth remains in play, we expect the A.I. boom to hurt CPU sales. A.I. applications require much more parallel computing power, necessitating more GPUs; hence, the most advanced systems will require a higher ratio of GPUs to CPUs. In the near to medium term, we also don’t expect Intel Corporation’s lineup of xPU or GPU to be able to compete meaningfully with NVDA’s GPU for A.I. applications. We recommend investors explore exit points at current levels, as we expect Intel Corporation to underperform through 2H23."
